match_id,date,sezon,lig,home,away,hg,ag,sonuc,elo_home_pre,elo_away_pre,elo_diff,elo_diff_hfa,p_exp_home,elo_home_post,elo_away_post
3168,2012-12-09,2012-2013,1. Lig,Vadili TÇBSK,Gönyeli SK,0,2,A,1205.58577845509,1302.1589674294135,-96.57318897432356,-36.57318897432356,0.4475605004171803,1178.7321484300592,1329.0125974544442
3169,2012-12-09,2012-2013,1. Lig,Dumlupınar TSK,Esentepe KSKK,1,0,H,1303.5662185814635,1387.5561327595256,-83.98991417806201,-23.98991417806201,0.46553050092659953,1324.9449985443996,1366.1773527965895
3135,2012-12-14,2012-2013,Süper Lig,Çetinkaya TSK,Yenicami AK,1,1,D,1699.235268669291,1616.1443273491209,83.09094132017003,143.09094132017003,0.695020688813152,1691.434441116765,1623.945154901647
3136,2012-12-15,2012-2013,Süper Lig,Serdarlı GB,Cihangir GSK,3,0,H,1422.8271261055122,1488.6347932306264,-65.80766712511422,-5.807667125114222,0.49164287352140723,1458.4121249590137,1453.049794377125
3137,2012-12-15,2012-2013,Süper Lig,Mağusa Türk Gücü,Lefke TSK,0,0,D,1501.7758030860855,1423.4761083721971,78.29969471388836,138.29969471388836,0.689143265906117,1494.2100724498407,1431.041839008442
3138,2012-12-15,2012-2013,Süper Lig,Küçük Kaymaklı TSK,Gençlik Gücü TSK,8,0,H,1612.2956313689176,1440.7423349381736,171.553296430744,231.553296430744,0.7913245349163486,1632.1198005518645,1420.9181657552267
3177,2012-12-15,2012-2013,1. Lig,Gönyeli SK,Ozanköy SK,0,1,A,1329.0125974544442,1429.8555320060582,-100.84293455161401,-40.84293455161401,0.4414915591263225,1311.3529350893912,1447.5151943711112
3178,2012-12-15,2012-2013,1. Lig,Düzkaya KOSK,Vadili TÇBSK,3,0,H,1381.85295337065,1178.7321484300592,203.12080494059092,263.1208049405909,0.8197485915808299,1394.470551959992,1166.1145498407172
3179,2012-12-15,2012-2013,1. Lig,Binatlı YSK,Türkmenköy ASK,1,1,D,1315.4661856044065,1386.0623434335469,-70.59615782914034,-10.596157829140338,0.4847556292596493,1316.0759604340205,1385.4525686039328
3180,2012-12-15,2012-2013,1. Lig,Esentepe KSKK,Bellapais Tatlısu HOSK,2,1,H,1366.1773527965895,1338.7540051694662,27.42334762712335,87.42334762712335,0.6232226108858127,1381.248448361157,1323.6829096048987
3139,2012-12-16,2012-2013,Süper Lig,Hamitköy ŞHSK,Bostancı Bağcıl SK,1,1,D,1385.1091352835276,1508.7895185966147,-123.68038331308708,-63.68038331308708,0.40936918225852226,1388.7343679931867,1505.1642858869557
3140,2012-12-16,2012-2013,Süper Lig,Doğan Türk Birliği,Türk Ocağı Limasol SK,0,0,D,1446.7113785255074,1359.2429453540253,87.46843317148205,147.46843317148205,0.7003356152905761,1438.6979539138842,1367.2563699656484
3141,2012-12-16,2012-2013,Süper Lig,Göçmenköy İYSK,Lapta Türk Birliği SK,0,1,A,1190.8648960560413,1411.6727206429225,-220.80782458688122,-160.80782458688122,0.2838011064362701,1179.5128517985904,1423.0247649003734
3181,2012-12-16,2012-2013,1. Lig,Görneç KSK,Dumlupınar TSK,3,1,H,1339.2082241397645,1324.9449985443996,14.26322559536493,74.26322559536493,0.6052749785526224,1362.891725426607,1301.261497257557
3182,2012-12-16,2012-2013,1. Lig,Yalova SK,Yeniboğaziçi DSK,1,1,D,1472.147821185311,1418.970228911093,53.177592274217886,113.17759227421789,0.6573489884348812,1465.8538616479157,1425.2641884484883
3183,2012-12-16,2012-2013,1. Lig,Mormenekşe GBSK,L. Gençler Birliği SK,1,2,A,1451.107515215731,1416.7991028603087,34.308412355422206,94.3084123554222,0.6324827894948618,1425.8082036359365,1442.0984144401032
3149,2012-12-22,2012-2013,Süper Lig,Lefke TSK,Çetinkaya TSK,3,5,A,1431.041839008442,1691.434441116765,-260.392602108323,-200.392602108323,0.23984079438827632,1416.6513913451454,1705.8248887800614
3150,2012-12-22,2012-2013,Süper Lig,Türk Ocağı Limasol SK,Göçmenköy İYSK,7,0,H,1367.2563699656484,1179.5128517985904,187.74351816705803,247.74351816705803,0.8062970354095683,1384.6896367787872,1162.0795849854517
3151,2012-12-22,2012-2013,Süper Lig,Cihangir GSK,Hamitköy ŞHSK,0,3,A,1453.049794377125,1388.7343679931867,64.3154263839383,124.3154263839383,0.6716411476525476,1406.0349140414467,1435.749248328865
3152,2012-12-22,2012-2013,Süper Lig,Küçük Kaymaklı TSK,Serdarlı GB,6,0,H,1632.1198005518645,1458.4121249590137,173.70767559285082,233.70767559285082,0.7933650136892443,1649.6837743882788,1440.8481511225993
3191,2012-12-22,2012-2013,1. Lig,Yeniboğaziçi DSK,Binatlı YSK,4,0,H,1425.2641884484883,1316.0759604340205,109.18822801446777,169.18822801446777,0.7259012870021555,1445.8215919233267,1295.5185569591822
3192,2012-12-22,2012-2013,1. Lig,Ozanköy SK,Düzkaya KOSK,2,5,A,1447.5151943711112,1394.470551959992,53.044642411119185,113.04464241111918,0.6571765858036399,1401.5128333648563,1440.472912966247
3193,2012-12-22,2012-2013,1. Lig,Dumlupınar TSK,Gönyeli SK,2,3,A,1301.261497257557,1311.3529350893912,-10.091437831834128,49.90856216816587,0.5713342110453791,1278.408128815742,1334.2063035312062
3194,2012-12-22,2012-2013,1. Lig,Esentepe KSKK,Görneç KSK,1,2,A,1381.248448361157,1362.891725426607,18.356722934549907,78.35672293454991,0.610890647783481,1356.8128224498178,1387.3273513379463
